filtered_barcode04.fastq	7e8a5079-1655-40c6-8c72-b8756e29def3	2208	2408	+	Col440II_1	69-277/282	...=====/======	10/22	68.79	77.31	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	7e8a5079-1655-40c6-8c72-b8756e29def3	3029	3145	+	ColRNAI_1	19-130/130	..======/======	3/5	86.15	86.33	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	7ec5eb06-661e-4152-ba46-27880212e751	2144	2249	+	ColRNAI_1	19-128/130	..======/======	4/6	80.77	81.98	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	7f39b74f-8157-48c9-8c16-ca5c22f84bfa	2368	2626	+	Col440II_1	2-278/282	========/======	10/28	90.07	77.31	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	7fa08502-6975-4ca1-971f-6a46df0706bb	1939	2223	+	Col440II_1	2-276/282	========/======	12/22	95.39	77.66	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	7fa08502-6975-4ca1-971f-6a46df0706bb	2807	2937	+	ColRNAI_1	1-130/130	========/======	5/7	97.69	79.10	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	7fa258ed-3ae6-4081-94ce-1d6890b56472	1315	1422	+	Col440I_1	1-114/114	========/======	7/12	92.11	82.91	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	7ff13e82-6ae8-44f2-9514-8a8e9f48f0eb	475	1031	+	IncFIB(K)_1_Kpn3	1-560/560	========/======	21/43	95.89	89.31	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
filtered_barcode04.fastq	8381fa26-b94c-4cf4-9fc3-74fc0bd4ab96	2001	2103	-	Col440I_1	1-103/114	========/=====.	2/2	89.47	86.54	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	843a781f-1a79-4176-9228-879c78a68772	200	399	+	ColpVC_1	1-193/193	========/======	4/7	100.00	93.00	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	87360f69-1525-41e1-975d-80494f929d62	1053	1252	-	ColpVC_1	1-192/193	========/======	9/18	96.89	86.34	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	875717c3-ee8d-44aa-a06f-dbcd0a203ccc	2065	3270	+	repUS43_1_CDS12738(DOp1)	11-1202/1206	========/======	33/56	97.10	83.54	plasmidfinder	CP003584	repUS43_1_CDS12738(DOp1)_CP003584	
filtered_barcode04.fastq	87be9d35-8b39-4911-a18a-da719a65b7c7	506	615	-	Col440I_1	1-114/114	========/======	4/6	95.61	81.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	8934c474-94f9-42ae-95c1-88808c5dafbe	816	1057	-	Col440II_1	8-263/282	========/======	10/22	84.40	76.54	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	8997714c-79d0-452a-b51f-54a8b00564a1	841	1026	-	ColpVC_1	1-192/193	========/======	9/10	95.34	89.69	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	89b58f83-3cbb-43c7-b124-7722f7f974dc	2097	2203	+	ColRNAI_1	23-130/130	..======/======	3/3	81.54	83.49	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	8c1dab32-caf5-4063-b56e-079dbe1dde5a	2	265	+	Col440II_1	23-281/282	.=======/======	9/17	89.72	80.00	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	8c1dab32-caf5-4063-b56e-079dbe1dde5a	857	984	+	ColRNAI_1	1-130/130	========/======	3/4	97.69	83.97	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	8c223b9d-7970-42af-8997-0ec643871e15	194	321	+	ColRNAI_1	3-130/130	========/======	4/6	96.15	80.92	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	8c223b9d-7970-42af-8997-0ec643871e15	4261	4539	+	Col440II_1	2-281/282	========/======	8/13	96.81	78.32	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	8d1c6541-748a-4081-b918-2023a49f98d5	3231	3501	+	Col440II_1	8-281/282	========/======	7/11	94.68	80.94	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	8d1c6541-748a-4081-b918-2023a49f98d5	4085	4209	+	ColRNAI_1	1-130/130	========/======	4/7	95.38	79.39	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	8f947fd9-f829-4801-b8fd-f6d6f3efc86f	2509	2776	+	Col440II_1	2-271/282	========/======	10/20	91.84	79.57	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	9009230d-fd29-4b12-9413-bded49519a07	1292	1468	-	ColpVC_1	1-184/193	========/======	7/11	90.67	92.47	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	91743805-04a0-464c-99ea-21e7ccffcc6e	622	720	+	Col440I_1	1-103/114	========/=====.	3/4	86.84	83.50	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	92098e10-5e11-47be-bba3-b20089dd2580	1642	1824	+	ColpVC_1	1-193/193	========/======	8/14	93.78	87.69	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	93622360-56e2-439e-87cd-8f716b03de78	3	186	+	Col440II_1	98-281/282	....====/======	6/12	63.12	81.05	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	93622360-56e2-439e-87cd-8f716b03de78	767	884	+	ColRNAI_1	1-118/130	========/=====.	5/10	86.92	81.30	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	93ea5681-f1c0-4fa1-aa25-282811d12019	253	520	-	Col440II_1	2-265/282	========/======	10/16	91.49	79.56	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	95aa43a1-11b6-4213-8882-12001adbab5f	1733	1840	+	ColRNAI_1	19-128/130	..======/======	4/4	82.31	82.88	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	9659e6dd-39ed-4d25-b67a-f99a917ce91b	424	537	-	Col440I_1	1-111/114	========/======	3/3	97.37	86.84	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	966eeaed-7b76-4a70-bdeb-65832c0d02c7	858	1040	+	ColpVC_1	1-193/193	========/======	13/24	91.19	84.50	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	97e1b9c9-d856-4352-a7aa-2bb108c80dd9	1565	1676	+	ColRNAI_1	19-128/130	..======/======	4/4	83.85	83.19	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	9870678f-435a-4639-8752-c98a02dcc526	1660	1765	-	Col440I_1	1-114/114	========/======	2/8	92.98	83.33	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	9bb3a3ef-f72d-4d06-98a3-12f7e3b0055b	3223	3354	-	ColRNAI_1	1-130/130	========/======	5/8	97.69	82.22	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	9bb3a3ef-f72d-4d06-98a3-12f7e3b0055b	3912	4187	-	Col440II_1	8-281/282	========/======	12/18	94.33	77.82	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	9c7c2b68-d946-4e9c-9c72-7e128d92fe3e	671	956	-	Col440II_1	2-281/282	========/======	13/32	94.68	73.58	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	9df6c334-1de8-4821-a17f-9e9744e2fe0b	1285	1557	+	Col440II_1	2-277/282	========/======	10/23	93.26	77.27	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	a12d4d2c-e23d-43de-98e5-6a04b9b6c69b	2827	3100	+	Col440II_1	8-276/282	========/======	14/21	92.55	75.53	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	a1fd3b6b-3b10-497d-9eb4-3cdcf18904b9	197	469	-	Col440II_1	2-273/282	========/======	12/29	91.49	73.17	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	a2c130df-3109-4010-a6c7-1e486fb85528	1066	1257	-	Col440II_1	80-281/282	...=====/======	8/16	67.02	81.95	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	a45a3efc-cc53-4164-a40d-bccbd703aefe	1903	2175	+	Col440II_1	3-276/282	========/======	13/29	91.84	73.26	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	a45a3efc-cc53-4164-a40d-bccbd703aefe	2764	2893	+	ColRNAI_1	1-130/130	========/======	4/4	98.46	84.09	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	a6b17ad3-1abf-4e4a-908a-4dacb37a8774	1884	2015	-	ColpVC_1	57-192/193	....====/======	4/6	67.88	89.05	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	a896674a-17f2-4b78-a1cd-6093513a4e13	2182	2294	-	Col440I_1	1-110/114	========/======	3/3	96.49	84.07	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	a9062027-fcbc-47cf-8e85-235b0244c3c1	2765	3009	-	Col440II_1	16-265/282	========/======	9/15	85.11	77.25	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	aa194c43-4576-4ec5-aa83-f2223351a68f	803	875	-	Col440I_1	3-77/114	========/==....	2/2	64.04	90.67	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	aaa90754-141c-466d-9ef8-80ce1127c693	216	468	+	Col440II_1	2-264/282	========/======	11/18	88.30	80.15	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	aaabecf3-60d2-49f4-964f-774e90ea4e6f	247	437	-	ColpVC_1	1-193/193	========/======	7/12	96.37	90.40	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	aac76605-709e-428e-b604-fe45c9af7926	1503	1767	-	Col440II_1	2-265/282	========/======	9/17	90.78	79.49	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	ad1ffebd-48ea-428b-98f1-1b6b48b57d20	1608	1789	-	ColpVC_1	1-192/193	========/======	8/20	91.71	85.28	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	ad64fb89-6372-4fd5-86c5-e9e8f5969e8c	335	448	-	Col440I_1	1-112/114	========/======	5/6	96.49	83.62	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	aea637dd-f360-4f35-8c38-64713edfec7b	143	243	-	Col440I_1	1-103/114	========/=====.	2/2	88.60	84.47	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	b2eefb08-940e-48f2-8aa0-572e937311ba	81	335	-	Col440II_1	2-258/282	========/=====.	9/18	87.59	80.00	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	b2eefb08-940e-48f2-8aa0-572e937311ba	4280	4408	-	ColRNAI_1	1-130/130	========/======	3/3	98.46	84.73	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	b3a13123-8408-42c2-ba58-2a21ca601324	3629	3900	+	Col440II_1	2-276/282	========/======	8/13	94.68	78.57	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	b3a13123-8408-42c2-ba58-2a21ca601324	4495	4626	+	ColRNAI_1	1-130/130	========/======	5/8	97.69	80.00	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	b5bbb5a0-6d8e-4730-bf6b-0cb6a88b3bb8	76	315	-	Col440II_1	2-258/282	========/=====.	8/23	84.04	75.00	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	b7127d6a-7372-490e-a887-df3b7439bd7f	1257	1460	-	Col8282_1	1-205/207	========/======	7/9	96.62	80.86	plasmidfinder	DQ995352	Col8282_1__DQ995352	
filtered_barcode04.fastq	bac355ea-0450-4540-afad-1902edcc295e	1989	2099	-	ColRNAI_1	26-130/130	..======/======	4/8	80.00	83.93	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	bac355ea-0450-4540-afad-1902edcc295e	2713	2983	-	Col440II_1	2-273/282	========/======	9/15	93.62	79.57	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	bbfd7011-ca59-4a2f-b5cf-cf445ef91795	234	430	-	Col440II_1	68-273/282	...=====/======	13/23	67.38	75.59	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	bbfd7011-ca59-4a2f-b5cf-cf445ef91795	4306	4414	-	ColRNAI_1	19-130/130	..======/======	3/3	83.85	84.82	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	bc505775-9000-42fa-b324-373e81223ebb	903	1089	+	ColpVC_1	7-192/193	========/======	9/13	93.26	90.67	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	bcd67cab-d036-4504-87f5-01445928a603	1475	1661	-	ColpVC_1	10-193/193	========/======	10/17	91.71	87.11	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	bd2c6e91-40b3-43fd-a973-2bd5ca304744	977	1188	+	Col440II_1	68-281/282	...=====/======	8/14	73.05	81.36	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	bd2c6e91-40b3-43fd-a973-2bd5ca304744	1788	1893	+	ColRNAI_1	19-127/130	..======/======	4/5	80.77	82.73	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	c10dc420-1a8c-4f62-8576-b7fe5ac45fb2	1931	2039	-	ColRNAI_1	19-128/130	..======/======	3/3	83.08	82.88	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	c12d68a7-a9bb-4d4b-8b2d-5354abc64d86	2583	2847	-	Col440II_1	2-273/282	========/======	12/31	89.72	73.59	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c13a2cb2-cdc2-4f7f-bd86-1216920ae6ad	197	937	+	IncL/M(pMU407)_1_pMU407	1-739/739	========/======	36/62	95.94	87.55	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
filtered_barcode04.fastq	c17987fc-7f03-490b-8c54-b6348ca25ab6	1478	1667	+	ColpVC_1	1-185/193	========/======	10/21	91.71	84.85	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	c1c3ba2b-f5e3-483b-8d0f-f25372d23abd	2735	2851	-	ColRNAI_1	1-118/130	========/=====.	3/3	89.23	83.19	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	c1c3ba2b-f5e3-483b-8d0f-f25372d23abd	3415	3699	-	Col440II_1	5-281/282	========/======	10/18	96.45	76.55	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c1e03a7d-d2e1-4388-9d0a-1d82202520b5	1371	1655	-	Col440II_1	2-281/282	========/======	13/25	95.74	76.95	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c214f541-57c2-4513-b7b6-889626358a86	2911	3181	+	Col440II_1	8-272/282	========/======	7/12	92.91	80.66	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c214f541-57c2-4513-b7b6-889626358a86	3768	3897	+	ColRNAI_1	1-130/130	========/======	4/8	96.92	79.10	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	c240635b-169c-4963-8943-d4b22d0e1743	983	1253	+	Col440II_1	10-281/282	========/======	7/17	93.26	78.93	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c32aa1ac-8598-4807-b7e4-a1e2a40df512	3577	3838	+	Col440II_1	2-260/282	========/=====.	11/23	88.30	74.27	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c32aa1ac-8598-4807-b7e4-a1e2a40df512	4453	4563	+	ColRNAI_1	19-130/130	..======/======	4/7	83.08	81.74	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	c361802e-ce61-421f-b97c-580e9c44e280	3	288	-	Col440II_1	2-265/282	========/======	9/26	92.91	79.17	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c4dc2378-1bc7-4b7d-8a32-eca5053aff38	831	1022	-	ColpVC_1	1-193/193	========/======	3/5	98.45	93.33	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	c4de05f3-77a1-4b62-8c8c-f29a15e383ae	3546	3827	-	Col440II_1	2-281/282	========/======	12/18	96.45	78.97	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c6ee6999-d25b-4a1d-963e-7ceb640b7e11	5	216	-	Col440II_1	12-237/282	========/====..	9/26	73.05	72.84	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	c7df775e-86cc-47d2-be6c-5ca6b0e60d11	805	982	+	ColpVC_1	4-186/193	========/======	9/15	89.64	87.23	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	c9d7fa6e-7e0c-4ebb-9b15-5dc2b9b5dfa2	645	759	-	Col440I_1	3-114/114	========/======	3/9	95.61	85.59	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	ca80d22f-479d-404c-b941-f08d24a775f8	217	403	-	ColpVC_1	1-193/193	========/======	14/16	94.30	79.80	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	cc35cb50-422e-4841-a233-8aa779a296d8	2214	2316	-	Col440I_1	1-103/114	========/=====.	2/2	89.47	85.58	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	cc8f050d-f1b1-4623-9795-847726cedf5a	723	834	-	ColRNAI_1	19-129/130	..======/======	3/3	84.62	82.30	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	cc8f050d-f1b1-4623-9795-847726cedf5a	1414	1688	-	Col440II_1	15-278/282	========/======	7/15	92.91	79.42	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	cd0ffd18-9082-486c-9b43-569ec96291c3	1314	1422	-	Col440I_1	1-114/114	========/======	3/5	95.61	84.21	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	d0e4a8d2-d1f7-4b0b-b575-5c94448a25e2	902	1149	-	Col440II_1	2-258/282	========/=====.	8/11	87.59	79.84	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	d12b59ad-4da5-4a57-be54-f81182a0ad8d	1914	2095	-	ColpVC_1	1-190/193	========/======	4/8	94.30	94.21	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	d1820516-2d6d-4164-aad8-6dc92c694f71	1548	2253	+	IncL/M(pMU407)_1_pMU407	1-739/739	========/======	27/63	93.50	87.14	plasmidfinder	U27345	IncL/M(pMU407)_1_pMU407_U27345	
filtered_barcode04.fastq	d3b2a21f-89a0-4649-93f1-6ff41da08f39	161	352	+	ColpVC_1	4-193/193	========/======	10/14	95.34	85.35	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	d4485508-9ebf-4264-83bc-cc49b270de02	3292	3555	-	Col440II_1	1-281/282	========/======	11/37	90.07	71.13	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	d469c8e4-34fd-41bd-8867-5dd6d62cae2f	167	276	+	Col440I_1	1-114/114	========/======	4/4	96.49	88.60	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	d66d0dba-240d-46c8-8613-fd42cd04b856	1721	1822	-	Col440I_1	1-103/114	========/=====.	1/1	89.47	84.47	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	d6a68f85-b49d-4c3d-80e5-65d0ae49b9ff	1027	1216	-	ColpVC_1	1-193/193	========/======	8/13	95.85	83.84	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	d741c2cf-6b69-4d61-a58a-a683e3b25871	3160	3421	+	Col440II_1	11-277/282	========/======	14/29	88.65	74.91	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	d94be14a-150a-4fa9-90f6-78a813a3c6b2	1073	1270	-	ColpVC_1	1-193/193	========/======	8/11	98.45	86.07	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	dacf7347-e139-48d4-9e6b-04d3252e4049	1766	1939	-	ColpVC_1	14-192/193	.=======/======	8/13	88.08	85.79	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	dd4f6e65-c4d1-42af-9d9a-567aa7c6f59c	3078	3284	-	Col440II_1	2-214/282	========/===...	6/12	72.34	77.31	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	df353f38-3cf8-4f19-80d5-5d084fed3816	1648	1813	+	ColpVC_1	1-172/193	========/=====.	6/12	84.46	92.00	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	e1c068c6-e523-4992-b1a0-2e11ccc09db1	4267	4551	+	Col440II_1	2-276/282	========/======	9/18	96.10	80.28	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	e41b0b2c-82f2-41d5-b13d-df55d4628fc0	788	904	-	Col440I_1	2-113/114	========/======	2/5	98.25	83.76	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	e6547d3c-6857-476e-b5fa-987d20422545	566	641	-	Col440I_1	1-77/114	========/==....	1/1	66.67	89.61	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	e728b094-8ab3-45fc-90e3-d5e2d1f4ab9a	2157	2398	-	Col440II_1	2-264/282	========/======	13/33	83.69	74.72	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	e7894323-ca16-476a-aeb3-bcc271b1973e	60	241	-	ColpVC_1	1-186/193	========/======	4/6	93.78	92.51	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	e7a755ca-2ea2-4ac8-a10c-5ccc03ee5477	3155	3263	-	ColRNAI_1	19-130/130	..======/======	3/7	82.31	82.46	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	e7a755ca-2ea2-4ac8-a10c-5ccc03ee5477	3811	4079	-	Col440II_1	2-281/282	========/======	9/21	93.62	74.03	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	e8f18059-be49-4c13-9fd3-444e40d09724	1115	1304	-	ColpVC_1	1-193/193	========/======	6/7	97.41	90.26	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	e9261c8a-c7f9-43ac-a81e-60d098e23fd0	762	961	+	ColpVC_1	1-193/193	========/======	4/7	100.00	94.00	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	e96e14f6-2e81-4768-aadd-51e2b1999781	665	857	+	ColpVC_1	1-193/193	========/======	9/12	96.89	88.44	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	ea40bdbc-ba11-4f30-a2fd-73cc255d3de5	219	386	-	ColpVC_1	19-185/193	.=======/======	5/7	84.97	85.97	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	eb8309f6-4e9c-4f71-a988-e64d3545c60e	803	915	-	ColRNAI_1	19-128/130	..======/======	2/3	84.62	83.19	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	eb967ff9-db6a-4f1d-8ee7-c03d3ad229f2	2410	2690	-	Col440II_1	2-281/282	========/======	11/15	96.81	79.86	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	eb9f34bd-a3b6-4343-8a74-1bf3ddc96618	756	857	+	Col440I_1	12-114/114	.=======/======	5/5	87.72	88.57	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	ed022065-59bd-44ca-889f-2e48e52b2854	474	657	-	ColpVC_1	1-193/193	========/======	7/15	93.78	89.29	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	ed2df06a-7ba1-4025-9065-cc2495d0651b	802	994	-	ColpVC_1	1-192/193	========/======	3/5	98.45	94.87	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	ed9a6f12-4a23-45a2-87d5-0ee0eed9633e	950	1066	-	ColRNAI_1	2-118/130	========/=====.	4/4	88.46	83.19	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	ed9a6f12-4a23-45a2-87d5-0ee0eed9633e	1664	1935	-	Col440II_1	2-265/282	========/======	10/22	91.13	78.50	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	f06bad23-651e-4126-93c7-104c223107c9	1738	1867	-	ColRNAI_1	1-128/130	========/======	2/2	98.46	80.00	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	f0717051-1821-4f88-bb56-7350b109ce7b	445	555	-	ColRNAI_1	19-129/130	..======/======	5/6	83.08	82.46	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
filtered_barcode04.fastq	f0717051-1821-4f88-bb56-7350b109ce7b	1189	1456	-	Col440II_1	2-265/282	========/======	8/10	92.55	80.81	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
filtered_barcode04.fastq	f15d1860-35fd-432f-8999-7a5c648c3b03	3200	3324	+	IncFII(K)_1	9-140/148	========/======	3/11	83.11	83.58	plasmidfinder	CP000648	IncFII(K)_1__CP000648	
filtered_barcode04.fastq	f261aeb2-4a77-4427-80d8-93afe3d78eb0	393	506	-	Col440I_1	1-114/114	========/======	2/2	99.12	80.00	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
filtered_barcode04.fastq	f3ea2c65-fa4c-4e2c-b2ea-c711c3324fd5	1301	1498	+	ColpVC_1	1-193/193	========/======	7/11	98.45	89.55	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	f5c9bd1c-6f16-4807-b061-23961c9b58a0	1234	1420	-	ColpVC_1	1-193/193	========/======	6/12	95.34	87.75	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	f6151445-5351-4c97-9c7f-72d3076ac3b5	787	968	-	ColpVC_1	1-189/193	========/======	4/11	93.26	89.53	plasmidfinder	JX133088	ColpVC_1__JX133088	
filtered_barcode04.fastq	f63a7117-ef63-4bf8-b902-15f8939a9fc9	341	529	+	ColpVC_1	4-193/193	========/======	8/11	95.34	88.20	plasmidfinder	JX133088	ColpVC_1__JX133088	
